x	y	B2	B3	B4	B5	B6	B7	B8	B8A	B11	B12	clase
513515	559095	1692	1864	2024	2521.875	3146.625	3473.3125	3466	3897.9375	4404.4375	3317.9375	cultivos
513345	558565	1807	2066	2302	2596.25	2858.875	3049.4375	3238	3335.0625	4629.4375	4041.6875	cultivos
513965	558475	1708	1910	2252	2439	2599.375	2737.625	2942	3117.25	4871.0625	4300	cultivos
514285	559785	1654	1841	2138	2525.5625	2813.125	3073.5	3140	3543.625	5016	4030.9375	cultivos
515995	557895	1700	1976	2306	2786.4375	3249.625	3558.5625	3652	3969	5038	3703.375	cultivos
514395	558795	1693	1996	2160	2717.125	3663.125	3985.1875	4153	4372.125	4740.8125	3407.375	cultivos
513365	557825	1800	2046	2434	2770.9375	2982.9375	3144.125	3177	3481.5	4842	4121.3125	cultivos
517605	562005	1690	1946	2120	2802.1875	3380.8125	3621.6875	3655	4014.25	4814.8125	3390.125	cultivos
513475	558555	1761	1982	2344	2628.875	2814.5625	3024.875	3094	3374.75	4689.5625	4051.75	cultivos
513685	558145	1509	1632	1885	2132.8125	2290.0625	2446.8125	2525	2802.375	4488.9375	4117.0625	cultivos
513275	558785	1764	1996	2326	2565.625	2717.4375	2920	3019	3222.375	4753.75	4151.9375	cultivos
513475	559835	1672	1888	2180	2451.0625	2750.5625	2968.5625	2971	3339.375	4764.875	4009.3125	cultivos
513615	559115	1868	2036	2092	2651.4375	3454.6875	3731.75	4000	4152.4375	4130.6875	3025.5	cultivos
514575	559745	1594	1746	2011	2335.125	2613.5625	2846.875	3001	3245.9375	5003.9375	4093.0625	cultivos
514445	559435	1524	1666	1902	2135.75	2324.125	2528.8125	2582	2858.25	4523.4375	4005.25	cultivos
512975	558135	1759	1993	2358	2611.6875	2830.4375	3040.75	3172	3378.4375	4497.375	3814.25	cultivos
512835	558365	1886	2156	2566	2919.9375	3171.625	3393.6875	3441	3731.6875	4851.625	4106.8125	cultivos
513405	557925	1800	2022	2430	2693.1875	2836.625	3023.1875	3142	3387.9375	4784.0625	4142.5625	cultivos
517605	562035	1675	1946	2146	2768.5625	3417.0625	3678.3125	3692	4080.125	4849.375	3379.75	cultivos
513665	557785	1634	1820	2160	2448.3125	2704.8125	2940.3125	3249	3374.25	4769.875	3959.75	cultivos
514315	559685	1493	1711	1782	2303.5	3018	3311.4375	3480	3747.125	4338.5625	3352.75	cultivos
512535	559395	1686	1860	2134	2436.5	2646.8125	2885.375	2908	3183.9375	4172.4375	3706.875	cultivos
517135	561905	1695	2038	2194	2892.25	3514	3771.8125	3819	4160.25	4799.1875	3402.125	cultivos
513905	558045	1497	1602	1862	2050.75	2188.5	2380.0625	2503	2705.375	4360.4375	3996	cultivos
512965	558395	1772	1986	2368	2637.5	2827.3125	2996.6875	3176	3339.1875	4510.75	3874.6875	cultivos
514425	558015	1727	1917	2310	2523.875	2672.1875	2865.0625	3014	3190.8125	4881.625	4273.5625	cultivos
517855	561915	1570	1868	2034	2598.875	3074.125	3349.75	3448	3726.75	4183.375	2892.1875	cultivos
513385	558995	1724	2086	2210	2871.5625	3948.9375	4288.1875	4549	4668.8125	4832.5625	3509.75	cultivos
515895	557935	1732	2012	2294	2713.9375	3293.1875	3582.875	3640	3952.0625	4858.125	3577.0625	cultivos
516905	561655	1667	1941	2100	2704.875	3279.4375	3539.4375	3565	3930.5	4676.375	3241.4375	cultivos
514115	558745	1708	1928	2242	2480.0625	2643.0625	2829.75	2929	3152	4928.5	4284.4375	cultivos
513815	558075	1476	1592	1812	1995.8125	2118.875	2284.25	2434	2614.625	4269.1875	3945.1875	cultivos
514725	559225	1536	1648	1885	2152.4375	2312.25	2487	2627	2889.4375	4593.6875	4046.375	cultivos
513675	558985	1642	1826	2060	2498.0625	2953.75	3248.9375	3270	3683.5625	4853.3125	3780.8125	cultivos
512535	558755	1780	2010	2410	2666.875	2875.125	3061.9375	3207	3420.375	4642.75	3957.75	cultivos
514005	558875	1670	1990	2166	2744.0625	3709.1875	3997.0625	4044	4387.75	4627.8125	3353.0625	cultivos
513965	558645	1730	1910	2268	2496.5	2664	2820.75	2941	3122.5625	4899.125	4307.9375	cultivos
512895	559215	1896	2302	2738	3219.875	3820.75	4113.8125	4188	4498.3125	5256.375	3889.4375	cultivos
513785	558995	1628	1811	2030	2522.1875	3055.0625	3352.3125	3508	3857.8125	4882.375	3658.75	cultivos
514065	559915	1780	2020	2396	2696.5	2890.5	3074.125	3248	3484	4673.125	3900.375	cultivos
514015	558125	1490	1595	1806	1995.125	2127.5	2283.1875	2393	2605.375	4546.375	4247.3125	cultivos
513565	558645	1745	1952	2282	2583.375	2764.9375	2976.75	2995	3291.6875	4680.3125	4059.125	cultivos
517635	561945	1632	1914	2058	2698.6875	3233.0625	3492.25	3561	3884.9375	4673.875	3368.1875	cultivos
513545	558295	1797	2004	2366	2661.1875	2877.5625	3029.25	3128	3372.9375	4874.75	4213.625	cultivos
513385	557655	1788	2012	2396	2724.75	2882.9375	3079.8125	3222	3448.1875	4901.6875	4174	cultivos
513735	559245	1594	1778	2038	2449.125	2867.4375	3090.375	3205	3564.5625	4928	3862.3125	cultivos
512865	558405	1902	2170	2548	2912.625	3153.5625	3330.75	3374	3669.5	4904.5	4162.5	cultivos
513775	558415	1525	1636	1862	2095.5625	2256.9375	2415.25	2529	2723.1875	4490.6875	4192.0625	cultivos
513525	559305	1623	1814	2066	2450.0625	2828.8125	3081.5625	3282	3533.875	4958.0625	3900.75	cultivos
514435	558165	1715	1904	2268	2463.75	2598.125	2799.25	2964	3121.125	4968	4324.3125	cultivos
514025	558495	1694	1871	2166	2415.75	2552.3125	2739.9375	2824	3047.6875	4850.25	4306.8125	cultivos
513815	557905	1646	1840	2154	2495.125	2733.6875	2982.625	3180	3414.25	5022.5	4030.75	cultivos
514065	558245	1494	1603	1834	2005.75	2128.1875	2282.875	2405	2589.625	4582.9375	4321.1875	cultivos
512885	557875	1807	2064	2470	2736.5625	2954.375	3145.625	3303	3469.6875	4467.625	3787.875	cultivos
512885	557855	1805	2064	2464	2740.5625	2952.75	3149.9375	3215	3458.375	4476.625	3807.75	cultivos
514275	558815	1692	1998	2132	2728.125	3732.8125	4040.875	4112	4445.875	4671.875	3362.3125	cultivos
512775	559115	1768	2186	2344	3034.75	4000.25	4280.5	4386	4621	4867.1875	3646.5	cultivos
514635	559165	1727	1904	2222	2625.75	2961.5625	3240.375	3441	3765	5411	4191.75	cultivos
514145	559185	1622	1774	2088	2436.75	2733.5625	2949.3125	3147	3444.125	5093.1875	4096.5	cultivos
514465	559275	1552	1676	1928	2175.8125	2338.25	2532	2662	2910.375	4549.9375	3963	cultivos
513535	558375	1756	1965	2290	2571.875	2743.8125	2906.125	3036	3263.75	4805.6875	4200.875	cultivos
513865	557925	1624	1770	2080	2365.9375	2549.3125	2772.5625	2928	3200.625	4966.6875	4098.3125	cultivos
512875	558055	1774	2038	2426	2723.5625	2895.6875	3084.4375	3191	3422	4540.1875	3868.9375	cultivos
513005	558265	1704	1944	2266	2605.25	2849.6875	3084.0625	3234	3460.9375	4589.375	3822.6875	cultivos
514435	559155	1694	1866	2168	2500.875	2797.9375	3004.75	3249	3498.0625	5196.375	4187.0625	cultivos
513715	558885	1666	2064	2116	2789	4017.25	4356.125	4515	4766.375	4629.0625	3316.0625	cultivos
513595	559285	1591	1767	2007	2433.375	2816.4375	3076.1875	3264	3541.375	4891	3854.9375	cultivos
513515	557915	1891	2128	2582	2838.75	2998.125	3220.6875	3344	3533.6875	4637.5	3972.6875	cultivos
512665	558255	1852	2196	2642	3140.25	3762.5625	4064.1875	4120	4503.125	5198	3845.25	cultivos
513695	559085	1825	1988	2094	2575.3125	3241.125	3543.9375	3619	3937.8125	4249.375	3182.0625	cultivos
516895	561885	1786	2050	2346	2804.5	3160.125	3379.3125	3518	3766.375	4923.1875	3675.6875	cultivos
513445	558585	1740	1943	2328	2597.375	2762.0625	2947.1875	3065	3276.5625	4790.0625	4163.125	cultivos
514255	559415	1485	1622	1838	2032.6875	2176.8125	2340.3125	2477	2657.25	4712.3125	4367.875	cultivos
513945	558065	1501	1626	1852	2046.0625	2186.3125	2355.625	2533	2712.6875	4363.25	4014.0625	cultivos
514005	558575	1710	1892	2176	2439.75	2627.5	2800.625	2911	3115.8125	4893.9375	4309.125	cultivos
514535	558245	1640	1818	2106	2350.875	2498.375	2678.3125	2829	2998.3125	4891.8125	4347.3125	cultivos
514385	557915	1636	1816	2100	2344.125	2486.1875	2660.3125	2798	2966.3125	4881.4375	4316.375	cultivos
514125	559685	1548	1736	1734	2203.6875	2870.875	3132.875	3219	3437.5	4266.1875	3450.75	cultivos
514035	558045	1543	1642	1898	2086.9375	2227.375	2390.625	2537	2722.25	4541.25	4250.875	cultivos
513355	558575	1788	1992	2356	2589.3125	2823.0625	3042.5	3050	3309.75	4658.875	4063.5	cultivos
517195	561845	1718	1935	2144	2638.125	3089.5625	3324.625	3407	3716.5625	4665.8125	3397.4375	cultivos
513285	558865	1802	2018	2380	2569.6875	2740.9375	2925.875	3070	3253.3125	4786.125	4162.5625	cultivos
513955	558415	1483	1589	1786	1985.0625	2149.375	2312.9375	2310	2630.6875	4378.8125	4113	cultivos
513355	559175	1668	1852	1875	2388.875	3350.375	3694.4375	3871	4099.625	3982.5	2947.1875	cultivos
513675	558445	1803	2072	2492	2708.625	2885.4375	3097.4375	3235	3396.75	4637.375	4032.25	cultivos
512825	558275	1874	2184	2580	2908.6875	3145.5	3329.375	3430	3673.8125	4924.5	4170.625	cultivos
514095	558085	1482	1591	1804	1991.8125	2101.1875	2264.1875	2377	2582.5	4618	4353.4375	cultivos
516895	561765	1702	1960	2160	2763.0625	3363.25	3601.5625	3632	3963.6875	4691.25	3400.3125	cultivos
513795	557665	1654	1840	2144	2336	2532.75	2748.5625	3151	3206.25	4677.4375	4017.25	cultivos
517575	561745	1678	1998	2196	2769.875	3305.4375	3560	3662	3973.875	4721.375	3347.8125	cultivos
513855	558855	1594	1972	1908	2618.4375	3962.5	4361.1875	4548	4691.5	4374.375	3060	cultivos
513215	558035	1810	2058	2506	2827.1875	2983.25	3181.875	3288	3565.75	4929.625	4146	cultivos
512615	558905	1872	2116	2562	2853	3068.6875	3263.875	3376	3587.5625	4897.75	4110.75	cultivos
514725	559335	1522	1622	1858	2039.25	2200.3125	2389	2512	2731.125	4590.5625	4204.0625	cultivos
513145	557935	1817	2078	2508	2803.1875	2957.0625	3153.9375	3220	3516.625	4915.625	4190.375	cultivos
513905	558285	1478	1601	1796	1980.1875	2103.3125	2263.125	2367	2568.5	4619.1875	4394.9375	cultivos
514105	558625	1691	1899	2222	2496.25	2650.875	2817.25	2887	3137.25	4931.9375	4343.625	cultivos
513105	558795	2198	2658	3382	3759.4375	4107.5625	4367.25	4520	4840.25	5885.9375	4463.1875	cultivos
513065	559185	1892	2282	2760	3154.75	3819	4137.875	4240	4562	5203.3125	3872.3125	cultivos
512695	558315	1836	2198	2622	3064.4375	3578.9375	3853	4054	4277.9375	5212.625	3983.375	cultivos
517545	561595	1603	1920	1938	2670	3480.6875	3756.4375	3788	4160.5	4395.8125	3011.8125	cultivos
514285	557955	1592	1780	2084	2313.75	2437.875	2616	2746	2953.4375	4885.0625	4324.625	cultivos
513635	559005	1642	1830	2108	2509.9375	2967.8125	3227.8125	3413	3690.125	4845	3789.3125	cultivos
517855	561875	1570	1800	1982	2504.5	3020.875	3273	3320	3661.5625	4133.9375	2872.625	cultivos
514055	558345	1483	1600	1800	1961.125	2096.9375	2226.5	2354	2553	4478.375	4226	cultivos
513695	558815	1734	1928	2258	2510.1875	2678.1875	2867.9375	2965	3182.9375	4776.375	4187.875	cultivos
514285	558675	1692	1880	2224	2440.625	2611.4375	2785.375	2877	3088.625	4915.5	4365.6875	cultivos
516115	562145	1924	2224	2946	3416.4375	3709.6875	3998.5	4163	4517.625	5928.375	4367.0625	cultivos
517495	561655	1618	1918	1986	2652.125	3442.75	3687.4375	3667	4046.5625	4415.8125	3008	cultivos
513345	559075	1530	1736	1788	2406.75	3270.625	3632.1875	3790	4158.9375	4333.625	3147.3125	cultivos
514615	559725	1614	1792	2050	2360.3125	2666.375	2884.875	3111	3318.625	4900.375	4044.375	cultivos
513795	557735	1539	1670	1934	2151.5625	2339.875	2503.125	2666	2826.3125	4300.3125	3905.5625	cultivos
514265	558935	1720	1868	2058	2500.5625	3024.875	3306.4375	3535	3771.375	4651.4375	3529.5625	cultivos
513375	559425	1658	1828	2072	2365.4375	2621.375	2823.3125	3020	3233.3125	4804	4063.3125	cultivos
512985	559225	1848	2198	2574	3149.875	3700.5625	3969.5625	4044	4398.3125	5160.4375	3823.875	cultivos
513585	558335	1814	2050	2452	2734.25	2927.1875	3116.5	3253	3449.125	4885.375	4187.5625	cultivos
513865	559355	1590	1728	2048	2264.6875	2457.1875	2646.875	2878	3056.1875	5021.125	4325.1875	cultivos
514165	559345	1508	1600	1842	2055.125	2199.8125	2372.4375	2468	2719.6875	4679.875	4264.6875	cultivos
512825	559105	1687	1906	2208	2455.625	2630.375	2834.0625	2868	3118.125	4509.5	3899	cultivos
517825	561645	1628	1876	2206	2636.5625	3070.25	3308.5625	3234	3701.0625	4275.25	3053.25	cultivos
514265	559325	1524	1628	1840	2057.25	2208.1875	2376.4375	2523	2703.5	4656.125	4229.75	cultivos
514715	559385	1532	1652	1880	2069.0625	2259.5625	2438.8125	2615	2792	4562.6875	4107.375	cultivos
517115	562065	1723	2038	2176	2881.1875	3579.125	3790.8125	3897	4180.75	4867.625	3455	cultivos
513735	559065	1800	1982	2136	2632	3272	3530.25	3650	3963.5625	4345.4375	3221.0625	cultivos
514595	558205	1640	1785	2086	2312.0625	2477.3125	2635.125	2775	2970	4771.75	4264.875	cultivos
513145	558955	2066	2484	3102	3596.375	3964.5	4213.9375	4268	4695.5	5792	4416.0625	cultivos
513565	558045	1858	2122	2610	2828.375	3020	3212.875	3388	3573.8125	4849.1875	4157.5	cultivos
513835	559725	1556	1702	1813	2183	2762.25	3032.75	3054	3352.9375	4286.5	3479.625	cultivos
513985	557715	1592	1782	2082	2416.4375	2655.125	2905.625	3012	3369.75	5057.0625	4119.25	cultivos
512775	558645	1579	1764	1986	2244.125	2561.4375	2784.125	2685	3096.25	4321.625	3794.625	cultivos
517025	561745	1582	1861	2078	2623.75	3104.0625	3345.4375	3496	3768.375	4134.75	2917.0625	cultivos
516875	562035	1726	1968	2248	2730.5625	3196.25	3453.4375	3545	3837	4869.1875	3483.375	cultivos
513785	559635	1571	1691	1977	2188	2356.375	2556.0625	2674	2862.9375	4760.6875	4232.625	cultivos
514235	558145	1492	1590	1772	1951.0625	2069.875	2209.6875	2352	2515.5625	4534.375	4314.625	cultivos
513145	557825	1830	2132	2512	2914	3114.0625	3301.3125	3324	3669.9375	4969	4181.6875	cultivos
513105	557795	1814	2088	2466	2905.125	3100.625	3308.5625	3237	3673.1875	4959.9375	4109.25	cultivos
513785	559335	1638	1766	2086	2402.25	2617.625	2839.5625	2990	3314.75	5167.125	4289.3125	cultivos
514015	558835	1644	2007	2080	2785.625	3932.125	4264.25	4356	4657.9375	4595.125	3264.75	cultivos
517735	561715	1528	1786	1974	2445.25	2911.4375	3139.4375	3235	3527.4375	4099.5625	2855.875	cultivos
513685	558445	1794	2032	2438	2656.375	2830.3125	3063.8125	3172	3365.25	4594.125	4017.25	cultivos
512905	558315	1748	1966	2378	2684.875	2867.875	3041.25	3078	3374.3125	4696.9375	3992.1875	cultivos
513445	557885	1840	2082	2510	2816.6875	2971.75	3172.375	3285	3530	4827.1875	4092.75	cultivos
513745	558545	1681	1891	2194	2456.625	2620.9375	2789.75	2875	3105.9375	4743.75	4176.4375	cultivos
513655	559835	1651	1843	2096	2478.625	2804.9375	3019.375	3105	3402	4794.75	3896.6875	cultivos
513945	558755	1716	1926	2228	2515.75	2698.625	2859.5625	2960	3207	4934.75	4314.4375	cultivos
514285	559245	1656	1803	2098	2424.4375	2636	2843.5625	3078	3316.8125	5180.25	4258.625	cultivos
514335	559715	1483	1674	1772	2370.375	2919.8125	3230.75	3519	3633.0625	4580.625	3633.0625	cultivos
514685	559385	1520	1653	1880	2069.1875	2230.25	2415.75	2575	2773.875	4583.75	4128.6875	cultivos
513715	559735	1564	1704	1847	2156.9375	2637	2868.6875	2859	3210.25	4339.375	3609.9375	cultivos
513785	559435	1524	1639	1861	2071.0625	2214.1875	2382.25	2502	2708.3125	4719.75	4362.1875	cultivos
513685	559825	1666	1850	2170	2434.4375	2717	2921.875	2951	3309	4815.5	3948	cultivos
512775	558755	1560	1683	1924	2185.75	2353.375	2524.75	2500	2803.9375	4472.875	4049.5625	cultivos
513355	559315	1630	1808	1998	2369.0625	2958.375	3264.375	3466	3734.25	4467.1875	3570.3125	cultivos
513465	558735	1816	2082	2416	2701.6875	2868.75	3063.4375	3168	3386.5	4768.75	4107.6875	cultivos
514275	559745	1712	1908	2270	2495	2785.6875	3022.8125	3035	3398.9375	4745.5625	4023.0625	cultivos
513735	558735	1703	1918	2246	2513.0625	2688.5	2862.3125	2952	3164.3125	4781.9375	4250.125	cultivos
514025	559835	1888	2256	2598	2929.9375	3563.5625	3845	4100	4265.3125	5126.25	3808.5	cultivos
513515	559455	1530	1632	1860	2050.875	2226.25	2397.5	2510	2708.6875	4705.3125	4293.375	cultivos
513405	559915	1852	2224	2584	3110.375	3709.625	3954.6875	4024	4362.5	5191.25	3999.875	cultivos
514085	558335	1476	1586	1807	1983.0625	2089.125	2223.875	2352	2532.0625	4485.875	4227.0625	cultivos
514675	559375	1508	1636	1842	2058.6875	2236.75	2437.25	2553	2756.875	4579.75	4127.1875	cultivos
516135	562095	1918	2202	2912	3385.25	3633.875	3941.125	4133	4458.6875	5862.75	4306.875	cultivos
513795	558065	1471	1585	1818	2022.25	2157.125	2329.375	2427	2652.8125	4321.9375	3978.0625	cultivos
514185	559785	1764	2010	2340	2719.375	3018.5	3274.5	3634	3742.1875	5080.8125	4050	cultivos
513355	558175	1876	2090	2538	2782.375	2939.375	3158.0625	3338	3505.125	4785.375	4089.9375	cultivos
513015	558335	1744	1944	2310	2595.375	2882	3085.0625	3191	3430.75	4554.6875	3820.3125	cultivos
514385	558015	1650	1866	2184	2428	2594	2759.875	2845	3095.125	4934.875	4312.1875	cultivos
513705	557965	1552	1694	1998	2268.3125	2463	2644.8125	2776	3011.875	4583.75	3948.3125	cultivos
514545	558205	1628	1802	2140	2369.375	2548.4375	2712.75	2787	3065	4887.625	4327.75	cultivos
514245	559455	1526	1639	1835	2050.75	2193.9375	2372.3125	2480	2751.375	4691	4263.1875	cultivos
514335	559035	1778	1962	1976	2587.5	3527.375	3819.3125	3944	4199.4375	3985.875	2834.4375	cultivos
513455	558655	1748	1975	2284	2595.375	2751.375	2939.9375	3103	3282.25	4769.1875	4108.375	cultivos
512625	559155	1748	1958	2346	2649.75	2837.5625	3004.4375	3028	3380.5625	4906.375	4187.8125	cultivos
513865	559735	1502	1728	1800	2296.125	2932.75	3210.6875	3392	3617.3125	4279.9375	3364.125	cultivos
517025	562045	1549	1770	1884	2350.9375	3060.75	3397.875	3341	3782.625	3931.875	2711.125	cultivos
513395	558235	1818	2074	2464	2765	2948.875	3114.6875	3208	3463.25	4831.6875	4143.4375	cultivos
513205	557975	1870	2142	2580	2829.375	3005	3192.0625	3330	3531.1875	4940.375	4175.8125	cultivos
512855	558445	1896	2172	2522	2860.75	3119.5	3335.625	3447	3668.625	4841.5625	4105.9375	cultivos
513015	559285	1592	1788	2022	2383.9375	2763.4375	2924.9375	2971	3294.1875	4593.4375	3843.1875	cultivos
513515	558335	1744	1968	2274	2563.125	2743.75	2926.625	2990	3219.5	4803.1875	4228.4375	cultivos
514365	558945	1812	1978	2102	2517.1875	3230.25	3515.0625	3586	3946.25	4271.375	3147.0625	cultivos
513975	557815	1677	1890	2242	2571.9375	2840.0625	3073.1875	3314	3538.5625	5113.5625	4065.625	cultivos
513325	557725	1753	1986	2318	2633.0625	2796.625	2991.9375	3060	3348.875	4868.0625	4203.5625	cultivos
513345	558555	1824	1990	2350	2613.25	2831.125	3015.3125	3162	3352.1875	4670.8125	4066.5625	cultivos
513375	557685	1753	1990	2402	2643.125	2802	3005.4375	3148	3362.3125	4871.25	4168.5625	cultivos
517665	561555	1509	1754	1865	2423.9375	2983.5625	3232.75	3308	3598	3943.25	2713.625	cultivos
512785	558115	1890	2166	2562	2889.8125	3119.875	3313	3424	3661.1875	4880.25	4155.9375	cultivos
512665	559315	1954	2324	2846	3246.5625	3722.5625	4015.9375	4252	4512.6875	5086.375	3793.125	cultivos
514565	559395	1532	1676	1932	2133.625	2288.625	2475.5	2586	2809.125	4609.375	4207.9375	cultivos
513665	558675	1800	2000	2382	2609.8125	2771.6875	2969.125	3082	3276.6875	4778	4142.0625	cultivos
513495	559365	1689	1858	2186	2500.625	2792.125	3040.6875	3163	3501.375	5124.375	4113.9375	cultivos
516875	561945	1712	1982	2190	2753.125	3234.375	3478	3631	3861.875	4858.3125	3491.4375	cultivos
514065	558265	1487	1594	1812	1983.5625	2115.875	2263.125	2366	2578.8125	4551.4375	4294.8125	cultivos
513265	558035	1847	2134	2586	2866.6875	3046.125	3204.3125	3371	3597.25	4895.5	4096.4375	cultivos
512635	558425	1834	2222	2678	3095.125	3636.5	3933.5	4168	4356	5124.6875	3899.4375	cultivos
513805	558605	1672	1852	2142	2414.6875	2572.6875	2749.5625	2814	3049.5	4754.9375	4232.5625	cultivos
512905	558135	1792	2038	2438	2693.8125	2875.125	3074.4375	3168	3407.6875	4478.6875	3840.5	cultivos
512865	558495	1886	2114	2484	2767.625	3057.625	3262.3125	3374	3584.1875	4812	4108.4375	cultivos
513855	557935	1614	1762	2076	2350.1875	2529.0625	2744.9375	2908	3175.5625	4963	4125.1875	cultivos
513885	557965	1612	1775	2094	2386.1875	2553.4375	2778.875	2962	3221.6875	4915.375	4090.6875	cultivos
514465	557885	1522	1632	1820	2012.25	2186.8125	2322.1875	2428	2609.25	4299.9375	3975.75	cultivos
513815	558615	1678	1852	2162	2418.75	2566.375	2751.625	2820	3061.625	4751.625	4235.625	cultivos
513155	558235	1758	1972	2376	2593	2755.75	2941.8125	3056	3287.875	4551.9375	4007.25	cultivos
513555	559355	1666	1844	2136	2528.125	2805.5	3069.25	3208	3506.25	5112.625	4103.5	cultivos
513245	558215	1892	2120	2564	2784.9375	2954	3178.4375	3322	3497.0625	4774.75	4096.875	cultivos
513365	558455	1750	1942	2314	2553.1875	2711.75	2894.0625	3022	3228.875	4754.3125	4176.25	cultivos
516905	561805	1660	1968	2096	2641.25	3323.4375	3591.375	3837	3953.25	4552.375	3286.25	cultivos
516995	561685	1611	1906	2094	2502.9375	3263.3125	3596.5	3649	4003.3125	4029.75	2783.5625	cultivos
512845	559105	1795	2058	2434	2720	2856.8125	3049.4375	3171	3380.125	4782.875	4074.125	cultivos
514445	558155	1648	1836	2184	2442.75	2605.625	2775.75	2888	3112.625	4958.5	4334.8125	cultivos
514155	559275	1585	1758	2106	2406.9375	2630.5	2863.8125	3049	3304.375	5184.6875	4286.9375	cultivos
515965	557985	1692	1951	2292	2742.625	3266.5625	3567.4375	3646	3990.0625	4855.8125	3547.25	cultivos
513475	558805	1783	2006	2394	2671.0625	2846.3125	3018.375	3111	3369.25	4738.25	4089.75	cultivos
513795	558805	1691	1874	2188	2416.6875	2611.6875	2767.125	2858	3087.6875	4886.1875	4302.8125	cultivos
