Longitude	Latitude	B2	B3	B4	B5	B6	B7	B8	B8A	B11	B12	clase
536265	591985	1943	1944	1643	2077.25	3728.3125	4400	4027	4891.9375	3213.1875	1985.75	Agua
592235	504275	1823	1797	1685	1945.75	2467.4375	2673.75	2619	2836.375	2841.8125	2213.875	Urbano
502895	545395	4275	4206	4263	4146.875	5027.3125	5508	5650	5740.875	4959.1875	3570.4375	Nubes
503345	535355	4389	4264	4197	4245.75	5093.9375	5604.25	5540	5851.8125	4954.5	3737.8125	Nubes
502615	519655	7599	7256	7186	6923	7159.875	7366.1875	8053	7377.6875	5701	4053.8125	Nubes
565715	529925	9164	9210	9927	9974.6875	10335	10787.75	10298	11034	8218.875	6314.6875	Nubes
500745	523105	2024	2019	1615	2170.75	3963.5625	4709.375	4733	5171.4375	2769.4375	1697.125	Nubes
502145	510625	2153	2180	1787	2368	4037.0625	4688.8125	4419	5213.5625	3398.875	2021.4375	Nubes
592755	584835	5189	5219	5545	5493.125	5941.625	6293.0625	5770	6542.8125	4940	4186.4375	Nubes
547295	556675	5781	5677	5937	5989.5	6608.75	7022.4375	6675	7381.9375	6773.5625	5628.3125	Nubes
501625	515595	2046	1848	1621	1814.125	2514.25	2879.25	2587	3056	2033.75	1585.0625	Nubes
536435	585525	1806	1687	1404	1720.5	2757.8125	3145.375	3049	3432.375	2226.25	1526.75	Vegetacion
591265	508415	2005	2107	1898	2313.125	3674.75	4166.875	4115	4375.9375	3299.9375	2317.375	Urbano
537075	561125	1889	1895	1537	2030	3690.4375	4348.0625	4304	4748.1875	3029.25	1799.375	Vegetacion
505065	546045	2029	2182	1637	2490.3125	4452.25	5077.25	5230	5594	3054.5	1812.9375	Nubes
537425	586695	2095	2172	2008	2391.5	3722.375	4297.375	4160	4711.4375	3719.0625	2488.4375	Vegetacion
560805	530635	6174	6038	6303	6360.9375	6965.0625	7374.5	6946	7570.0625	6552.375	5442.8125	Nubes
534845	584115	1854	1803	1470	1880.75	3415.1875	4125.625	4045	4520.9375	2612.625	1623.0625	Vegetacion
505675	571565	1897	1854	1594	2049.75	3517.0625	4167.3125	4054	4581.8125	3149	1942.3125	Vegetacion
552225	497305	1852	1851	1518	1910.6875	3520.5	4181.375	4112	4526.625	2656.625	1665.1875	Vegetacion
501155	519795	2119	2070	1652	2194.0625	4413.4375	5527.25	5604	6096.5625	3060.4375	1809.75	Nubes
507895	525145	2028	1988	1639	2038.875	3993.3125	4786.8125	5005	5299.5	3045.375	1807.625	Nubes
588625	500315	1889	1842	1933	2189.6875	2679.5625	2930.1875	2724	3242.375	4056.125	3323.5	Urbano
507255	507735	2158	2108	2059	2311.875	3126.625	3574.375	3589	4014.5	3938.5	2536.375	Nubes
502555	527505	2078	2069	1664	2272.9375	4308.75	5220.6875	5038	5749.5	3027.375	1789.0625	Nubes
530895	569095	2058	2072	1803	2296.3125	3743.75	4358.1875	4104	4825.9375	3688.5625	2264.125	Agua
501595	518315	1975	1803	1472	1680.5	2414.5625	2765.8125	2611	2870	1692.8125	1279.3125	Nubes
600945	510895	2334	2293	2295	2355.0625	2460.25	2583.25	2608	2602.4375	2912.8125	2783.375	Urbano
506005	506415	2139	2074	1938	2304.3125	3183.375	3657.5	3638	3946.375	3539.75	2401.75	Nubes
591855	583935	1794	1698	1413	1656.375	2705.0625	3014.75	3097	3231.5	1887.4375	1387.6875	Nubes
603685	517195	2870	2851	3204	2801.9375	3079.25	3313.375	3879	3336.25	2857.1875	2449.625	Urbano
569885	504645	9697	9681	10221	10018.4375	10230.1875	10563	10100	10705.4375	7291.4375	5424.4375	Nubes
527225	538685	1937	1922	1594	2062.25	4193.3125	5205.5	5019	5763.0625	3128.375	1808.5	Agua
511095	507355	2209	2168	2169	2493.375	3461.5625	3979.5	3789	4531.5	4525.8125	2802.625	Nubes
556215	541135	1746	1667	1370	1717.0625	3319.375	3854.3125	3592	4143.5	2318.0625	1517.375	Vegetacion
502505	520885	2498	2429	2374	2715.5	3673.5	4266.75	3411	4637.6875	3233.75	2522.8125	Nubes
599925	497615	2772	2960	3165	2975.625	3072.6875	3114.9375	3258	3250.5	3773.3125	3651.25	Urbano
500385	509895	2848	2627	2458	2846.5625	4331.5	5073.1875	4832	5540.3125	3628.625	2336.875	Nubes
506585	511765	2419	2551	2517	2838.4375	3982	4567.6875	4270	4934.4375	4011.1875	2865.625	Nubes
590195	494795	1737	1647	1566	1780.6875	2223.8125	2380.75	2473	2528.8125	2586.625	2045	Urbano
589305	501975	1629	1532	1385	1598.6875	2060.125	2180	2108	2301.625	1945.8125	1540.75	Urbano
504215	525945	2065	1890	1846	2491.5	3574.5625	4226.5	2526	4661.8125	3182.125	2795.4375	Nubes
554915	544635	1839	1795	1544	1848.5625	3119.125	3701.25	3470	4024.875	2598.8125	1686.75	Vegetacion
508275	517885	3461	3290	3338	3650	4471.5	4931.0625	4539	5282.4375	4722.375	3183.9375	Nubes
583575	495235	1913	2030	1810	2085.625	3357.5625	3788.6875	4200	4096.6875	2773.875	1974.6875	Urbano
504985	519095	3542	3339	3062	3160.4375	4234.25	4744.5625	4892	5014	3877.5625	2583.375	Nubes
557425	501045	1801	1684	1458	1726.5625	2395.25	2638.125	2638	2866.8125	2299.25	1694.5	Vegetacion
526765	537125	1951	1930	1629	2047.1875	3674.125	4381.9375	4271	4808.3125	3095.3125	1913.9375	Agua
600095	509275	2637	2595	2802	2556.1875	2608.875	2702.625	2803	2708.375	2782.125	2596.875	Urbano
565855	505815	4489	4255	4274	4181.4375	4606.8125	4961.0625	4592	5115.1875	3561.625	2748.625	Nubes
592545	494815	1672	1681	1509	2020.875	3234.3125	3653.6875	3478	4002.75	2880.25	1984.375	Urbano
532435	582495	1837	1765	1464	1875.25	3437.0625	4123.75	3818	4570	2691.3125	1643.875	Vegetacion
508685	516425	2426	2296	2120	2296.8125	3137.5	3520.1875	3389	3702.375	2689.125	1964.1875	Nubes
602595	513295	2403	2346	2553	2934.875	3252.5	3389.125	2643	3487.75	3202.5625	2505.4375	Urbano
505245	544295	1931	1921	1528	2073.3125	3794.25	4490.6875	4336	4848.75	2677.6875	1644.5625	Nubes
535275	593355	2139	2176	2131	2392.875	3477.125	4006.375	3702	4394.4375	3912.9375	2554.25	Agua
500555	539695	1978	1932	1585	2082.4375	3864.25	4611.0625	4279	5081.4375	3074.9375	1887.625	Nubes
588075	496465	1624	1556	1386	1647.4375	2192.5	2348.8125	2308	2444.6875	2058.1875	1599.75	Urbano
585865	496535	1649	1605	1438	1770.5	2627	2886.3125	2930	3083.5625	2301.25	1669.375	Urbano
503055	526025	2084	2060	1795	2270.5625	3902.25	4594.5	4474	5121.5	3123.4375	1900.9375	Nubes
552285	513605	1902	1846	1609	1917.4375	3505.125	4125.75	3909	4522.75	2828.875	1818.1875	Vegetacion
586655	503715	2631	2941	3408	3496.5	3735	3909.3125	3833	4008	4481.5	3683.1875	Urbano
594105	583915	7329	7124	7721	7804.0625	8085.625	8382.75	7447	8480.8125	6117.4375	4751.4375	Nubes
505435	507035	4319	4059	4244	4304.375	5080	5510.3125	5251	5802.875	5241.0625	4006.75	Nubes
529795	567075	1880	1892	1461	1964	4109.5625	5165.75	5186	5592.6875	2909.75	1726.375	Agua
566035	503725	6689	6444	6615	6414.5	6765.9375	7146.5625	6980	7246.25	4446.875	3040.9375	Nubes
598455	508295	2530	2372	2389	2596.375	2690.5	2809.125	2624	2994	3290.625	3053.1875	Urbano
502025	534185	2586	2486	2181	2678	4330.5	5039.5625	4907	5474.75	3449.25	2279.1875	Nubes
563315	530725	8510	8276	8707	8652.75	8837.5	9066.5	8856	9113.0625	7111.1875	5505	Nubes
562825	526185	1866	1692	1469	1623.3125	2245.6875	2526.3125	2358	2667.375	1808.375	1480.75	Nubes
505835	517155	2056	2005	1685	2130.0625	3674.625	4488.5	4276	4970.5625	2335.75	1568.75	Nubes
500845	535705	3634	3402	3216	2926.625	3586.5625	3984.75	4473	4128	3035.8125	2335.125	Nubes
505865	513695	2084	2080	1882	2093.25	3345.4375	3903.25	3553	4295.4375	3219.25	2055.4375	Nubes
508325	531045	4836	4501	4187	4123.125	4741.6875	5039.625	5431	5128.875	4304.875	3016.3125	Nubes
604585	522795	2185	2196	2201	2183.1875	3148.5625	3382.4375	2946	3594.3125	2898.25	2372.5	Urbano
536345	597095	1950	2027	1645	2162.5	4153.75	5003.5625	4817	5522.625	3042.625	1820.9375	Agua
502285	510255	2001	1983	1577	2146.375	3957.5	4708.125	4582	5161.8125	3059.4375	1831.6875	Nubes
556385	497945	1873	1850	1527	2003.25	3822.6875	4569.3125	4054	4984.625	2866.9375	1805.625	Vegetacion
529925	538835	2163	2140	2178	2331.625	3152.75	3621.875	3497	3984.3125	3917.3125	2596.3125	Agua
530965	560785	2278	2255	2269	2332.125	2509.75	2661.5	2400	2711.4375	2922.125	2450.5	Agua
504855	544155	1927	1864	1523	2005.3125	3909.5	4764.1875	4544	5207.5	2761.8125	1681.1875	Nubes
512915	515045	2328	2417	2358	2642.9375	3748.875	4302.6875	4132	4672.875	4155.1875	2795.75	Nubes
593745	584875	11245	11069	11624	11512.0625	11736.4375	12061.875	12128	12185.125	7570.6875	5474.5	Nubes
501595	522415	2173	2128	1742	2350.125	4302.875	5177.875	5192	5709.0625	3168.4375	2161.5625	Nubes
506755	573415	1809	1735	1415	1835.0625	3387.875	4120.25	3736	4533.0625	2482.9375	1580.875	Vegetacion
553215	495665	1909	1937	1596	2077.125	3986.75	4795.5625	4605	5263.5	3079.0625	1895.3125	Vegetacion
605055	515915	3895	4044	3972	3727.5625	3710.9375	3832.4375	3810	3835	4077.75	3644.75	Urbano
546625	497845	1822	1778	1446	1852.1875	3671.5625	4460.0625	4247	4858.625	2810.4375	1671.8125	Vegetacion
594405	510555	2301	2178	2202	2308.8125	2719.5	2898.25	2871	2983.875	2819.6875	2497.75	Urbano
597645	503625	5654	5458	5749	3716.5	4061.375	3944.0625	5688	4278.3125	3964.8125	3610.25	Urbano
502495	533005	2057	2008	1731	2105.875	3746.375	4421.9375	4353	4801.5625	2871.125	1802	Nubes
506095	517695	2408	2462	2686	2906.1875	3677.8125	4195.125	4055	4679.0625	4229.6875	2853.0625	Nubes
531505	550445	1915	1886	1533	2015.5	3768.3125	4516.75	4281	4940.375	2865.375	1700.6875	Agua
551085	493475	2251	2198	2172	2243.3125	3506.9375	4061.1875	3626	4427.125	3372.75	2435.8125	Vegetacion
535875	595255	2081	2065	1968	2194.5625	3280.6875	3836.375	3582	4249.375	3547.5625	2209.8125	Agua
592385	500475	2191	2255	2405	2495.125	3471.625	3948.1875	3855	4133.875	3475.3125	2791.5625	Urbano
602435	495155	1583	1505	1359	1592.9375	2121.25	2269.5	2251	2405.9375	1831.625	1433.875	Urbano
553635	496185	1874	1831	1463	1992.1875	3731.5625	4498.1875	4341	4916.5	2874.8125	1789.375	Vegetacion
595415	499855	1713	1626	1487	1830.75	2726.3125	2955.5625	2912	3045.625	2370.25	1797.6875	Urbano
556285	501305	1862	1826	1474	1980.875	3618.6875	4290.9375	3794	4636.6875	2921.25	1836.0625	Vegetacion
500255	514415	1983	1777	1517	1651.375	2449	2783.625	2687	2939.625	1654.1875	1285.75	Nubes
599575	499065	1685	1631	1467	1743.9375	2355.625	2554.75	2622	2711.875	2161.1875	1637.875	Urbano
570575	505875	7562	7378	7581	7302.5	7632.125	7940.5	7987	8047.875	5942.125	4391.9375	Nubes
502855	516395	2343	2100	1756	1982.6875	3217	3829.4375	3698	4190.25	2589.9375	1982.6875	Nubes
590265	508425	2498	2551	2607	2626.1875	2792.4375	2872.3125	2699	2910.5	3333.875	3237.625	Urbano
565805	504935	7815	7712	8051	8021	8412.625	8777.125	8441	8972.375	7167.375	5478.9375	Nubes
601415	524375	2185	2036	2213	2564.3125	2765.5625	2957.6875	2643	2968.625	3122.1875	2828.8125	Urbano
595295	513285	1946	1913	1796	2052.25	2556.25	2688.8125	3020	2839.1875	2527.6875	2264.3125	Urbano
600425	496195	1739	1689	1574	1825.375	2483	2702.875	2732	2864.4375	2667.125	2048.875	Urbano
534275	563065	1870	1864	1464	1985.375	3663.6875	4405.1875	4104	4833.3125	2894.1875	1748.0625	Vegetacion
568845	504165	4696	4423	4305	4091.9375	4492.625	4714.25	5003	4758.375	3412.625	2522.125	Nubes
511265	521595	2127	2094	1995	2222.375	3425.0625	4022.125	3751	4526.0625	3537.25	2213.5	Nubes
598925	509685	2270	2171	2364	2686.25	2701.0625	2903.8125	2556	2871.3125	3137.75	2884.25	Urbano
503985	515585	2964	2370	1888	2004.5	2564	2764.625	3683	2778.0625	2212.8125	1505.5	Nubes
501215	506175	2045	2030	1668	2181.125	3548.9375	4134.125	4189	4540.5	3338.9375	2021.875	Nubes
599365	507025	1848	1850	1653	2089	2746.4375	2920.75	2810	3071.75	2734.8125	2401.625	Urbano
527345	541095	1887	1829	1515	1947.375	3466.1875	4168.625	3985	4584.75	2934.625	1778	Agua
502395	518695	2330	2275	2170	2596.75	3609	4240.3125	3237	4708.875	3116.1875	2856.5625	Nubes
548495	561755	7341	7297	7799	7837.5625	8257.625	8629.75	8052	8819.875	6873.1875	5381.5625	Nubes
599645	497255	2754	2437	2726	2930.75	3024	3119.125	2817	3223.25	3822.3125	3750.625	Urbano
584585	497445	1704	1684	1502	1901.6875	2774	3022.9375	3122	3272.9375	2606.3125	1897.75	Urbano
503775	539975	5193	5177	5765	6011.0625	6739.4375	7311.5	6220	7737.625	6297.9375	5128.3125	Nubes
548965	501645	1879	1909	1525	2006.625	3689.3125	4324.75	4145	4671.6875	2888	1778.6875	Vegetacion
594675	511765	2665	2736	2720	2842.625	3035.5625	3147.6875	3113	3240.4375	3040.3125	2609.6875	Urbano
501655	546715	4905	4803	4952	5057.8125	5968.4375	6549.5625	6158	6880.4375	5901.3125	4711.25	Nubes
536335	598225	1920	1903	1539	1904.625	3601	4406.5625	4288	4801.5625	2745	1693.125	Agua
549515	557215	6753	6708	7091	7103.3125	7723.6875	8201.625	7988	8437.125	7625	6040.8125	Nubes
505105	569955	1954	1912	1765	2039.25	3148.4375	3665.25	3365	3999.875	2958.1875	1938.4375	Vegetacion
601645	498325	2268	2237	2365	2679.1875	3344.125	3630.9375	3403	3781.25	3275.25	2645.75	Urbano
554055	541035	1809	1847	1478	2012.1875	3754.5625	4470.3125	4192	4831.625	2782.5625	1726.6875	Vegetacion
599115	503505	2150	2079	2027	2204.375	2603.0625	2785.5625	2731	2821	2637.1875	2310	Urbano
501445	525595	7052	7319	7977	7876.625	8489.625	9002	8117	9449.3125	7477.625	6022.0625	Nubes
562055	532885	6948	6878	7211	7122.5	7414.625	7749.1875	7442	7862.0625	6718.9375	5381.1875	Nubes
598745	505985	2527	2596	2891	2635.625	2731.25	2847.0625	3047	2856.5	3215.4375	2965	Urbano
562875	533225	8027	8005	8562	8585.125	8975.125	9355.25	8815	9593.6875	8001.3125	6464.0625	Nubes
602245	521815	2318	2416	2115	2573.6875	3320.75	3524.3125	4156	3776.25	3317.0625	2944.625	Urbano
595705	502565	2516	2505	2624	2609.0625	2781.625	2868.3125	2904	3011.375	3222	3053.9375	Urbano
508855	508715	8096	8109	8805	8849.6875	9368.5	9961.625	8632	10476.375	7455.5	5899	Nubes
596435	502875	1876	1896	1740	2168.75	3413.0625	3820.25	3633	4111.8125	3048.5625	2179.4375	Urbano
535515	582995	1985	1988	1781	2203.0625	3384.625	3981	3921	4361.625	3650.75	2318.6875	Vegetacion
562355	530405	4717	4355	4018	3698.0625	4102.6875	4276.5	5462	4223.625	3840.3125	2781.1875	Nubes
558005	494995	1836	1759	1461	1792.0625	3308.1875	3929.4375	3858	4248.6875	2424.125	1563.75	Vegetacion
509215	531695	3907	4124	4404	4396.9375	5348.375	5844.4375	5493	6161.1875	5705.25	4335.1875	Nubes
600265	493445	1803	1826	1771	2157.6875	2990.625	3275.9375	3390	3575.9375	3067.5	2175.3125	Urbano
502235	535405	4771	4591	4741	4795.1875	5625.5	6107.625	5809	6412.875	5510.1875	4244.8125	Nubes
504845	544795	1895	1807	1474	1876.625	3773.9375	4629.5625	4447	5035.875	2672.375	1607.1875	Nubes
506535	510525	3608	3731	3721	3507.75	4077.875	4320.625	4614	4394.75	4276.625	3063.625	Nubes
551675	515025	1864	1923	1546	2085.625	3825.25	4546.5625	4325	4901.0625	2976.5	1835.25	Vegetacion
526375	540355	1846	1770	1451	1844.375	3442.8125	4230.625	3840	4626.5625	2676.8125	1621.6875	Agua
548925	494205	1839	1793	1470	1887.75	3725.4375	4492.25	4105	4879.875	2801.125	1710.25	Vegetacion
536525	594625	1887	1817	1507	1996.875	3786.9375	4580.1875	4371	5090.0625	3253.625	1960.4375	Agua
584725	497935	1645	1658	1369	1844.5	3347.8125	3832.3125	3698	4116.9375	2485.625	1678.6875	Urbano
586965	502225	1636	1578	1387	1744.6875	2612.4375	2853.125	2708	3043.6875	2199.3125	1603.375	Urbano
500045	527285	3229	2797	2302	2845.5	4329.5	4975.375	4965	5361.75	3636.5	2332.6875	Nubes
569425	505335	9613	9498	10104	9941.625	10181.875	10617.9375	10072	10767.3125	6586.0625	4519.1875	Nubes
555325	510225	1805	1704	1449	1766.0625	3255.6875	3775.1875	3351	4165.625	2636.25	1657.875	Vegetacion
596575	508255	3069	3198	3213	3778.3125	3831.625	3998.9375	3294	4074.0625	4193.1875	3734.75	Urbano
537795	586785	2124	2216	2118	2490.375	3337.125	3781.5	3569	4096.4375	3800.0625	2613.75	Vegetacion
550695	493005	1974	1940	1598	2053.0625	4076.375	4880.25	4549	5313.8125	2958.375	1812.125	Vegetacion
508655	518895	3329	2813	2425	2638.25	3026.1875	3182.5	3962	3225	2687.875	1774.3125	Nubes
505885	546025	2083	1989	1656	1970.5625	3583	4374.25	3782	4847.1875	2569.6875	1597.75	Nubes
596245	504235	2088	2123	2249	2387.5	2455.875	2565.3125	2401	2705.5	3106.25	2858.5	Urbano
503285	515945	1961	1704	1438	1539.6875	2085.75	2364.25	2302	2443.125	1502.375	1219.375	Nubes
555655	500185	1966	1987	1845	2236.9375	3393.25	3882.9375	3818	4353.4375	3294.0625	2141.4375	Vegetacion
502855	574365	1852	1807	1464	1909.4375	3686.8125	4606.125	4396	4979	2780.0625	1702.625	Vegetacion
596435	518995	1878	1960	1779	2236.0625	3019.875	3302.5625	3570	3473.25	2920.25	2249.875	Urbano
503515	544245	1910	1729	1466	1684.8125	2513.5625	2963.5	2786	3135.625	2081.9375	1422.4375	Nubes
593955	504445	2865	2807	2937	3016.6875	3127.75	3239.25	3022	3119.5	3707.375	3731.875	Urbano
597205	515395	2544	2492	2661	2685.0625	2961.1875	3075.625	2889	3244.1875	3130.25	2852.1875	Urbano
600695	508045	2727	2588	2852	2582.75	2691.0625	2768.8125	2796	2776.9375	3033.75	2920.1875	Urbano
528615	569095	1875	1808	1472	1873.25	3737	4665.875	4504	5238.375	2846.75	1664	Agua
533665	561805	2168	2179	2101	2368.875	3650.5	4230.1875	4081	4679.6875	4072.8125	2590.9375	Vegetacion
507085	574625	1875	1906	1554	2068.5625	3924.5625	4686	4746	5141.1875	3056.375	1883.4375	Vegetacion
506855	535555	2030	2013	1761	2190.75	3635	4258.75	4103	4738.6875	3350.75	2016.75	Nubes
602985	502095	1605	1506	1359	1531	2037.625	2164.8125	2141	2305.3125	1787.1875	1438.5625	Urbano
512635	509775	2279	2269	2447	2654.875	3270.0625	3680.875	3621	4110.3125	4481.4375	3103.0625	Nubes
506605	572935	1852	1800	1434	1893.875	3676.875	4533.3125	4224	4991.8125	2744.3125	1668.9375	Vegetacion
602135	518395	1794	1790	1527	1940.5625	3348.0625	4177.25	4436	4333.625	2674.5625	1938.5625	Urbano
506645	510065	2096	1880	1799	1807.5	2035.5625	2184.6875	2050	2332.0625	2800.25	2243.9375	Nubes
529305	537465	1864	1782	1498	1907.1875	3285.125	3872.875	3638	4323.625	2829.625	1755.4375	Agua
586855	497305	1638	1579	1397	1666.125	2411.5625	2614.8125	2561	2758.5	2091.375	1579.625	Urbano
505845	547745	1908	1891	1535	2036.125	4016.125	4822.3125	4592	5228.375	2911.125	1747.1875	Nubes
588845	508905	2599	2654	2619	2632.5	2738.6875	2807.4375	2744	2837.3125	3214.5625	3074.875	Urbano
588375	508835	1978	2019	1938	2147.125	2719.8125	2887.8125	3106	3075.5	3123.4375	2392.75	Urbano
593005	510425	2366	2220	2207	2500.25	2695.0625	2799.9375	2487	2900.8125	3321.125	3203.6875	Urbano
500485	510575	2607	2390	2008	2177.25	3179.5625	3612.3125	3802	3799.5	2415	1668.75	Nubes
594715	513995	2272	2277	2341	2532	2936.3125	3089.4375	2738	3276.9375	3240.25	2911.375	Urbano
602165	517045	3879	3882	3867	3182	3324.5	3400.6875	4111	3521.8125	3448.3125	3169.25	Urbano
511695	516475	5165	5015	5053	5003.75	5589.125	6029.0625	6053	6268.6875	5816.25	4501.375	Nubes
504115	527185	4988	4646	4856	4996.25	5655.1875	6084.875	5481	6352.375	5045.1875	3986.9375	Nubes
551215	497095	1859	1839	1486	1896.625	3407.375	3957.1875	3740	4243.875	2602.875	1658.125	Vegetacion
559825	535065	7279	6983	7027	7115.0625	7417.5	7690.8125	7652	7770.6875	6022.8125	4585.0625	Nubes
550755	493455	1937	1904	1611	2021.75	3574.8125	4192.5625	3821	4577.25	3033.25	1895.875	Vegetacion
596185	499495	1749	1685	1584	1796.3125	2281.1875	2429.25	2397	2589.5625	2481.3125	1940.375	Urbano
530095	538935	1876	1814	1491	1925.1875	3364.4375	3980.9375	3917	4345.875	2801.0625	1714.5	Agua
603695	521585	1842	1783	1670	1865.1875	2428.1875	2673.4375	2644	2812	2396.625	2034.375	Urbano
504545	537845	6374	6256	6551	6533.0625	7211.5	7641.9375	7489	7871.875	7074.6875	5279.125	Nubes
530005	565125	1961	1928	1621	2018.1875	3496.875	4119.125	3896	4515.75	3008.6875	1843.75	Agua
503565	525715	2027	1960	1602	1994.5625	3693	4495	4288	4909.875	2576.6875	1609.4375	Nubes
528135	536605	1915	1802	1579	1941.8125	3245.8125	3815.75	3416	4225.4375	2864.3125	1760.5	Agua
588475	506605	2553	2601	2894	2891.8125	3130.1875	3294.625	3194	3435.0625	3566	3193.875	Urbano
600265	513915	2391	2305	2438	3038.5625	3451.625	3552.5625	2816	3696.125	3759.875	3536.1875	Urbano
591105	582765	4260	4091	4079	4185.25	5267.3125	5675.6875	5707	5918	4954.125	3641.3125	Nubes
551005	561105	9045	8968	9573	9680.5	10075.5625	10514.3125	9859	10741.75	7783.5	6127.125	Nubes
560005	527055	6980	6814	7115	7024.5	7417.5	7717.8125	7705	7831.875	6138.25	4529.375	Nubes
527835	536645	2488	2475	2561	2666.9375	3259.3125	3604.3125	3469	3889.0625	3772.9375	2767.25	Agua
530535	564865	1872	1816	1446	1930.6875	3668.625	4438.875	4282	4850.5	2973.5625	1791.8125	Agua
559895	534885	7893	7969	8404	8266	8572.5	8898.25	8572	9054.1875	7115.5	5523.625	Nubes
595215	498625	1825	1858	1716	2009.25	3087.6875	3514.375	3350	3751.625	2851.9375	2064	Urbano
505355	535685	2127	2093	1895	2250.0625	3530.75	4143.4375	3961	4601.125	3658.9375	2341.625	Nubes
591125	504445	1792	1763	1689	1992.25	2516.4375	2676.625	2748	2886.8125	2911.9375	2225.6875	Urbano
510865	525355	2266	2301	2180	2406.9375	3537	4085.3125	4184	4364.8125	3349.5625	2368.25	Nubes
508205	537625	1958	1915	1546	2064.25	3803.375	4536.125	4181	4948.25	3053.25	1856.4375	Nubes
504465	525515	2249	2158	1804	2214.25	3637.5	4341.4375	4125	4820.4375	2890.1875	1803	Nubes
533745	597695	1979	2048	1654	2201.6875	3535.0625	4130.375	4440	4592.1875	3418.25	2131.9375	Agua
566195	502285	3115	3005	2807	2917.5	3495.75	3792.625	3666	3994.4375	2603.125	1978.0625	Nubes
505375	543595	1993	1958	1660	2157.5	3941.1875	4666.6875	4311	5078.4375	3175.9375	1913	Nubes
590675	503255	1810	1782	1721	2096.5	2572.6875	2733.0625	2744	2892.875	3102.625	2344.875	Urbano
550505	499765	1912	1912	1555	2051.875	3831.1875	4565.9375	4333	4999.875	3073.875	1875.5625	Vegetacion
534465	582455	1852	1758	1468	1891.375	3359.125	4051.1875	3852	4555.4375	2668	1638.4375	Vegetacion
502295	513415	3646	3496	3503	3519.0625	4404.5625	4828.5	4687	5123.6875	4045.8125	3162.875	Nubes
529085	537795	1892	1846	1553	1893.4375	3271.5625	3854.875	3839	4282.75	2765.375	1726.1875	Agua
557305	497255	1825	1754	1451	1976.875	3844.625	4615.75	4423	4926.5	2768.4375	1747.8125	Vegetacion
